-26978.00,-3036.40,6899.20,-32702.00,-2324.40,6551.20,-33742.00,-1036.40,5399.20,-33742.00,663.60,5623.20,-33742.00,3863.60,3959.20,-33742.00,10007.60,-820.80,-25382.00,15547.60,-5700.80,-14722.00,18719.60,-6184.80,-574.00,19399.60,-6744.80,16494.00,17699.60,-5716.80,31146.00,17863.60,791.20,31793.00,16831.60,6311.20,31793.00,8531.60,2979.20,31793.00,7887.60,8811.20,31793.00,2039.60,4747.20,29042.00,-2352.40,439.20,20754.00,-5324.40,-2808.80,14410.00,-5880.40,-4872.80,9982.00,-6424.40,-5920.80,4474.00,-6200.40,-4404.80,1886.00,-6288.40,-4372.80,626.00,-5396.40,-3904.80,234.00,-4224.40,-3128.80,686.00,-3248.40,-1732.80,1086.00,-3396.40,119.20,838.00,-3048.40,931.20,1218.00,-2628.40,559.20,1654.00,-1568.40,1039.20,2490.00,-1456.40,1139.20,1010.00,-1604.40,2611.20
-26122.00,231.60,5923.20,-33742.00,1203.60,8527.20,-33742.00,4827.60,7395.20,-33742.00,9463.60,6119.20,-33742.00,10355.60,3103.20,-31286.00,12811.60,-904.80,-19094.00,15339.60,-3580.80,-6750.00,15551.60,-6252.80,9610.00,12171.60,-9028.80,25338.00,15479.60,-8200.80,31793.00,15091.60,-2240.80,31793.00,11019.60,7139.20,31793.00,9119.60,14031.20,31793.00,-48.40,16586.20,28174.00,-2960.40,7735.20,16654.00,-6048.40,-1440.80,9234.00,-8592.40,-6944.80,3142.00,-8872.40,-6960.80,-1646.00,-6992.40,-4904.80,-2862.00,-6592.40,-1276.80,-3510.00,-4544.40,-892.80,-3298.00,-3736.40,-2552.80,-2274.00,-3272.40,-2964.80,-1326.00,-2252.40,-2304.80,-230.00,-2312.40,-1032.80,-454.00,-1664.40,-368.80,-686.00,-1492.40,27.20,-1482.00,-1396.40,1559.20,-1570.00,-1284.40,1923.20,1286.00,-3640.40,-364.80
-26626.00,2807.60,9127.20,-33742.00,4195.60,9767.20,-33742.00,4703.60,5743.20,-33742.00,6123.60,2911.20,-33742.00,8783.60,5855.20,-31226.00,14851.60,3699.20,-19734.00,19043.60,703.20,-9442.00,20655.60,-1588.80,1682.00,21239.60,-5472.80,16398.00,19451.60,-10516.80,24406.00,17431.60,-8208.80,26826.00,14843.60,851.20,31793.00,9751.60,3879.20,30822.00,18043.60,5375.20,28638.00,5351.60,4467.20,24334.00,1763.60,595.20,19006.00,-1464.40,-376.80,14266.00,-4200.40,-792.80,12822.00,-3680.40,-1888.80,12826.00,-6908.40,-1080.80,7842.00,-3968.40,10699.20,14934.00,-4572.40,4091.20,12654.00,-2452.40,-2952.80,9094.00,-968.40,-8108.80,4918.00,-1900.40,-8400.80,234.00,-4216.40,-4256.80,-2058.00,-4684.40,-900.80,-1538.00,-3828.40,1387.20,914.00,-1672.40,779.20,2266.00,-968.40,927.20
-23766.00,2107.60,5655.20,-24182.00,2515.60,6383.20,-25182.00,4559.60,4019.20,-23882.00,5723.60,1291.20,-22982.00,6763.60,-1704.80,-20662.00,8443.60,-4284.80,-18718.00,7147.60,-3188.80,-18642.00,9331.60,3883.20,-6106.00,12771.60,3659.20,8282.00,14019.60,-696.80,20694.00,14935.60,-7092.80,30338.00,11483.60,-8348.80,31793.00,6571.60,-1508.80,31793.00,11955.60,1103.20,30862.00,3035.60,6055.20,27786.00,-904.40,-1072.80,21182.00,-820.40,-1732.80,16590.00,-2596.40,-400.80,12350.00,-2008.40,739.20,8142.00,-3068.40,3027.20,4578.00,-2796.40,2171.20,3146.00,-2900.40,511.20,1542.00,-2592.40,-40.80,1018.00,-2712.40,-888.80,458.00,-2388.40,-1140.80,818.00,-2196.40,131.20,498.00,-2396.40,1211.20,826.00,-2236.40,531.20,1342.00,-1856.40,-88.80,1290.00,-1684.40,-384.80
-27190.00,3355.60,2287.20,-33518.00,3427.60,3615.20,-30762.00,3739.60,3891.20,-28222.00,5159.60,2819.20,-25362.00,5903.60,1115.20,-20994.00,8459.60,-704.80,-14962.00,10675.60,-2144.80,-7526.00,13547.60,-2724.80,3738.00,16799.60,-2484.80,16026.00,15179.60,1215.20,28414.00,16743.60,-2116.80,31793.00,15223.60,-1916.80,31793.00,13659.60,-5052.80,31793.00,2931.60,-904.80,26654.00,2795.60,1767.20,19906.00,-36.40,1543.20,16490.00,487.60,-136.80,14222.00,-956.40,1723.20,11886.00,-2356.40,887.20,8206.00,-2696.40,-224.80,5526.00,-2596.40,-2260.80,3406.00,-3224.40,-3388.80,1834.00,-3808.40,-2724.80,1486.00,-4104.40,-1664.80,698.00,-3352.40,-80.80,1306.00,-2652.40,191.20,1794.00,-2076.40,35.20,1482.00,-1976.40,159.20,1282.00,-1628.40,431.20,1326.00,-1388.40,231.20
-21318.00,4799.60,5095.20,-25730.00,5359.60,6499.20,-27426.00,5067.60,4019.20,-26206.00,5535.60,1731.20,-22902.00,6175.60,903.20,-20582.00,7095.60,-596.80,-17294.00,6507.60,-2624.80,-11994.00,8175.60,-3396.80,-1602.00,10239.60,-4140.80,9078.00,14527.60,-4684.80,20686.00,14567.60,-112.80,29322.00,13243.60,1535.20,30686.00,11279.60,4283.20,28206.00,14139.60,2035.20,23286.00,4691.60,8191.20,20982.00,1343.60,1747.20,16894.00,-268.40,-1264.80,14866.00,-740.40,-2736.80,12758.00,-1936.40,-644.80,9274.00,-2852.40,1427.20,6138.00,-3196.40,1175.20,3410.00,-3692.40,-412.80,1694.00,-4172.40,-1252.80,582.00,-3708.40,-1672.80,662.00,-3708.40,-1728.80,1042.00,-2660.40,-1156.80,962.00,-2072.40,179.20,1362.00,-2280.40,107.20,670.00,-1480.40,-8.80,746.00,-1084.40,-612.80
-22838.00,6819.60,5775.20,-24706.00,6331.60,4347.20,-25710.00,7751.60,3739.20,-28702.00,7679.60,4319.20,-28006.00,8647.60,6519.20,-22166.00,10199.60,3951.20,-12478.00,10587.60,-680.80,-1570.00,11291.60,-2704.80,13494.00,11939.60,-5668.80,23942.00,18839.60,-10344.80,29718.00,19715.60,-11316.80,31790.00,15971.60,-5736.80,31793.00,14827.60,-836.80,26758.00,5727.60,4659.20,23174.00,-3172.40,3639.20,14606.00,-1984.40,-1468.80,7202.00,-3192.40,-3920.80,5334.00,-3752.40,-5748.80,4850.00,-3676.40,-4152.80,5974.00,-3072.40,-2012.80,5178.00,-2344.40,-140.80,4214.00,-1432.40,-572.80,3650.00,-1480.40,-1616.80,3102.00,-1844.40,-1708.80,2306.00,-2164.40,-1228.80,1354.00,-1896.40,-384.80,1594.00,-1612.40,167.20,1294.00,-912.40,-280.80,2234.00,-556.40,11.20,2558.00,-260.40,-132.80
-23730.00,4871.60,3047.20,-23062.00,5771.60,1419.20,-20698.00,7355.60,-2148.80,-21778.00,7499.60,-3104.80,-31062.00,7351.60,1903.20,-32774.00,7587.60,7043.20,-24294.00,10671.60,4851.20,-11002.00,15231.60,847.20,4002.00,15107.60,-2204.80,18182.00,11151.60,-8556.80,27034.00,10115.60,-12992.80,31793.00,-7988.40,-14980.80,31793.00,20007.60,-13324.80,31793.00,11167.60,-2292.80,29714.00,-2764.40,7539.20,21410.00,-4144.40,5291.20,14382.00,231.60,-1440.80,10326.00,-816.40,-3516.80,8450.00,-1776.40,-5840.80,5238.00,495.60,-2868.80,3518.00,735.60,299.20,2614.00,839.60,575.20,1934.00,359.60,431.20,982.00,1039.60,-220.80,526.00,571.60,-764.80,142.00,703.60,-880.80,1354.00,1083.60,-412.80,1418.00,1527.60,831.20,1206.00,1943.60,1651.20,1770.00,2275.60,887.20
-21754.00,6739.60,2595.20,-24730.00,7715.60,3115.20,-29146.00,7879.60,3683.20,-32334.00,7955.60,3699.20,-29518.00,8107.60,663.20,-24518.00,9079.60,-3452.80,-16286.00,11119.60,-4712.80,-5766.00,11331.60,-5316.80,5174.00,12939.60,-2468.80,14794.00,12915.60,-2760.80,25262.00,11619.60,-4748.80,31793.00,10347.60,-4504.80,30002.00,12243.60,-2212.80,24958.00,4131.60,2863.20,25126.00,-2160.40,295.20,17894.00,1699.60,-120.80,16306.00,503.60,-936.80,15202.00,-88.40,-956.80,10526.00,-624.40,1295.20,7898.00,-1304.40,371.20,6206.00,-1140.40,-1412.80,4546.00,-928.40,-2424.80,3422.00,-1008.40,-2068.80,2154.00,-1648.40,-1588.80,1506.00,-1660.40,-1256.80,770.00,-1152.40,-1288.80,854.00,-1044.40,-936.80,-538.00,915.60,-144.80,-10.00,839.60,627.20,130.00,1711.60,263.20
-25370.00,3579.60,5219.20,-29174.00,3139.60,4987.20,-31250.00,4783.60,4171.20,-29094.00,5471.60,3151.20,-26078.00,6419.60,2959.20,-23166.00,8311.60,1183.20,-15754.00,10539.60,-1160.80,-7042.00,13503.60,-3368.80,4626.00,15943.60,-3128.80,16958.00,17423.60,-5884.80,24662.00,18167.60,-7260.80,29102.00,14647.60,-2344.80,27978.00,7055.60,1055.20,26034.00,-912.40,1539.20,24714.00,8111.60,-1568.80,17526.00,2179.60,1163.20,17466.00,-5400.40,-420.80,9882.00,391.60,-1276.80,8778.00,-516.40,-1824.80,8002.00,-1620.40,-1520.80,5982.00,-700.40,343.20,3818.00,-932.40,-320.80,3182.00,-1796.40,-1648.80,2286.00,-2096.40,-2100.80,1782.00,-1536.40,-2276.80,1234.00,-1820.40,-1260.80,950.00,-1416.40,-76.80,1362.00,-820.40,-48.80,1586.00,-728.40,111.20,1506.00,-664.40,-152.80
-22790.00,7719.60,2759.20,-31838.00,8067.60,4279.20,-33742.00,8907.60,5575.20,-33742.00,10163.60,5707.20,-33742.00,12267.60,3055.20,-23650.00,13039.60,-2400.80,-13334.00,15703.60,-4036.80,2366.00,19215.60,-12924.80,17018.00,18663.60,-13924.80,30662.00,17227.60,-11820.80,31793.00,18223.60,-8604.80,31793.00,15415.60,-5288.80,31793.00,2455.60,-1036.80,31793.00,-1660.40,5135.20,23690.00,3367.60,5687.20,18086.00,-108.40,1243.20,13682.00,-5952.40,-4704.80,10110.00,-4940.40,-7368.80,5850.00,-2920.40,-6720.80,3602.00,-2260.40,-3016.80,3898.00,-1872.40,179.20,3010.00,-332.40,1147.20,3090.00,419.60,539.20,3478.00,111.60,-1980.80,2794.00,475.60,-2828.80,3174.00,-88.40,-2188.80,2878.00,-228.40,-860.80,2342.00,-64.40,183.20,2430.00,355.60,-460.80,2374.00,531.60,-448.80
-25874.00,6655.60,-516.80,-30534.00,4851.60,223.20,-32922.00,6475.60,4539.20,-26526.00,7911.60,3207.20,-19298.00,10611.60,987.20,-9234.00,13775.60,-1132.80,3978.00,16127.60,-4072.80,18034.00,17119.60,-8432.80,22794.00,16471.60,-8712.80,27858.00,14159.60,-6216.80,30718.00,8991.60,-4084.80,30926.00,7871.60,-4504.80,28598.00,6647.60,-3432.80,20234.00,4595.60,-192.80,17118.00,-208.40,-1336.80,16278.00,-2072.40,-3804.80,10510.00,-1816.40,-3192.80,6862.00,-1920.40,-3216.80,5574.00,-2184.40,-3576.80,4482.00,-1068.40,-2760.80,3634.00,-836.40,-2840.80,2902.00,-732.40,-2712.80,2102.00,-240.40,-1508.80,1786.00,-368.40,-852.80,1870.00,-208.40,-336.80,1786.00,1019.60,-4.80,2334.00,1715.60,475.20,2494.00,1807.60,1379.20,2154.00,1915.60,1411.20,2122.00,1603.60,671.20
-19294.00,8231.60,-3148.80,-21774.00,10883.60,-4168.80,-27202.00,8079.60,-2164.80,-31506.00,8743.60,3011.20,-28838.00,10931.60,4007.20,-22422.00,11943.60,975.20,-15610.00,13987.60,-2208.80,-7666.00,14251.60,-3244.80,2094.00,15067.60,-5576.80,14126.00,14263.60,-8096.80,21114.00,13639.60,-9012.80,26782.00,11371.60,-7600.80,31793.00,619.60,-6260.80,31658.00,11027.60,-2824.80,31793.00,6839.60,-5532.80,24898.00,6439.60,-2004.80,24214.00,-472.40,-3772.80,19006.00,-4776.40,-1060.80,12402.00,-4048.40,759.20,9090.00,-2084.40,1075.20,5162.00,-1748.40,655.20,3422.00,-1512.40,-1184.80,2286.00,-188.40,-2820.80,2286.00,-416.40,-3464.80,2094.00,-1144.40,-2144.80,1866.00,-1040.40,-284.80,2030.00,-608.40,-4.80,1874.00,283.60,-232.80,2118.00,387.60,-124.80,2086.00,335.60,-916.80
-23922.00,2699.60,6127.20,-25478.00,4631.60,3635.20,-26954.00,5111.60,2839.20,-27270.00,5331.60,3491.20,-25566.00,7167.60,3759.20,-21278.00,8215.60,2875.20,-13270.00,10643.60,411.20,-1526.00,12735.60,-1200.80,13006.00,13003.60,-3136.80,25026.00,12127.60,-7736.80,31793.00,12559.60,-13072.80,31793.00,12371.60,-15584.80,31793.00,8423.60,-7820.80,24670.00,4175.60,739.20,12822.00,1315.60,6915.20,11006.00,-4128.40,3543.20,7974.00,-1640.40,1243.20,7938.00,-1124.40,-2128.80,7558.00,-868.40,-2380.80,6718.00,-1100.40,-1420.80,4906.00,-1388.40,-1536.80,3410.00,-1952.40,-2352.80,870.00,-1852.40,-2200.80,-538.00,-1800.40,-1544.80,-698.00,-1644.40,-584.80,698.00,-720.40,-288.80,878.00,23.60,355.20,1494.00,223.60,955.20,1326.00,387.60,1063.20,1374.00,-28.40,619.20
-23998.00,5083.60,2815.20,-28122.00,4147.60,3959.20,-28730.00,5287.60,3667.20,-25434.00,6167.60,1087.20,-20402.00,7131.60,-308.80,-14766.00,7727.60,-388.80,-7606.00,9491.60,-868.80,2714.00,13391.60,-4184.80,19870.00,16687.60,-9160.80,31793.00,18823.60,-12292.80,31793.00,15763.60,-8344.80,31793.00,7799.60,143.20,28830.00,7167.60,1115.20,20822.00,6063.60,3963.20,16562.00,-1324.40,-276.80,13014.00,-976.40,-3540.80,10410.00,-924.40,-4040.80,7418.00,-1872.40,-2796.80,5666.00,-1896.40,-2288.80,3502.00,-1408.40,-1896.80,2130.00,-1708.40,-1628.80,922.00,-1428.40,-1708.80,690.00,-1128.40,-1856.80,530.00,-1024.40,-1232.80,1130.00,-732.40,-56.80,1290.00,47.60,811.20,1850.00,555.60,1191.20,1874.00,431.60,1175.20,1894.00,3.60,255.20,2122.00,123.60,-644.80
-24958.00,5607.60,1263.20,-29726.00,5363.60,1995.20,-29786.00,5707.60,1951.20,-25958.00,5547.60,2667.20,-16578.00,7335.60,119.20,-6546.00,9599.60,-4512.80,7414.00,12379.60,-7544.80,22722.00,18547.60,-16292.80,31793.00,20555.60,-16628.80,31793.00,18883.60,-7772.80,31793.00,4255.60,-744.80,28410.00,10083.60,4299.20,24466.00,5919.60,5151.20,19062.00,-192.40,2223.20,15090.00,-1228.40,-1804.80,10246.00,-1076.40,-5164.80,7194.00,-1976.40,-5252.80,4718.00,-2564.40,-4092.80,2374.00,-2200.40,-2740.80,806.00,-1928.40,-1780.80,642.00,-1288.40,-1928.80,1054.00,-636.40,-1932.80,942.00,-276.40,-796.80,734.00,179.60,339.20,766.00,363.60,1135.20,786.00,499.60,823.20,554.00,859.60,603.20,426.00,903.60,87.20,1018.00,951.60,-80.80,1050.00,903.60,27.20
-23498.00,6859.60,1331.20,-26978.00,6327.60,3043.20,-27730.00,6527.60,5463.20,-22830.00,7191.60,1579.20,-18306.00,10327.60,-2376.80,-5990.00,12907.60,-2800.80,7034.00,15459.60,-3672.80,20958.00,16323.60,-7268.80,31793.00,15183.60,-14260.80,31793.00,12671.60,-15160.80,31793.00,9431.60,-7824.80,22326.00,15671.60,7655.20,25018.00,1279.60,4079.20,21658.00,-1460.40,615.20,16786.00,-1528.40,-3768.80,12942.00,-1404.40,-6064.80,7970.00,-1736.40,-4452.80,4554.00,-1900.40,-3000.80,3602.00,-4436.40,-2272.80,1378.00,-1000.40,-448.80,1234.00,-516.40,-984.80,1422.00,67.60,-996.80,1570.00,275.60,-800.80,2090.00,247.60,-416.80,2110.00,487.60,427.20,2274.00,635.60,527.20,2390.00,743.60,563.20,2422.00,1075.60,207.20,2758.00,1095.60,-264.80,1994.00,1135.60,7.20
-23686.00,5455.60,4695.20,-25174.00,5443.60,3731.20,-24318.00,6391.60,1111.20,-21054.00,6491.60,-1296.80,-18406.00,6923.60,-2040.80,-13798.00,7655.60,-1984.80,-7874.00,9207.60,-1880.80,-426.00,11535.60,-4020.80,10726.00,14819.60,-6344.80,24450.00,15863.60,-11180.80,30542.00,14523.60,-10596.80,31793.00,9611.60,-6788.80,26702.00,15219.60,-184.80,22718.00,5499.60,5763.20,23222.00,-3028.40,2279.20,15778.00,395.60,-680.80,12858.00,-348.40,-2952.80,10454.00,-1200.40,-4708.80,7522.00,-1640.40,-3652.80,4622.00,-2136.40,-2252.80,2818.00,-1940.40,-1908.80,2234.00,-1364.40,-1952.80,1954.00,-1000.40,-1484.80,2078.00,-700.40,-400.80,1854.00,-496.40,463.20,1950.00,19.60,747.20,1790.00,-12.40,363.20,1574.00,255.60,203.20,1662.00,331.60,-208.80,1634.00,599.60,-296.80
-23466.00,6195.60,971.20,-26898.00,5923.60,607.20,-29582.00,7143.60,67.20,-30502.00,7723.60,1383.20,-26142.00,8799.60,879.20,-20026.00,9763.60,-1768.80,-12026.00,10683.60,-4404.80,-1578.00,12691.60,-3992.80,13754.00,15775.60,-8452.80,30062.00,18811.60,-13600.80,31793.00,18503.60,-14624.80,31793.00,10583.60,-1600.80,25290.00,16151.60,9799.20,24498.00,6099.60,5631.20,17290.00,-1508.40,1331.20,12550.00,-168.40,-2276.80,10142.00,-664.40,-5260.80,8586.00,-972.40,-5564.80,6010.00,-832.40,-3112.80,3018.00,-1332.40,-756.80,3142.00,-1192.40,-252.80,2090.00,-752.40,-1084.80,2918.00,-432.40,-1680.80,3514.00,-544.40,-1644.80,4022.00,-56.40,-1376.80,3590.00,259.60,-400.80,2710.00,623.60,463.20,2286.00,951.60,815.20,2170.00,1059.60,759.20,2342.00,1071.60,419.20
-23490.00,5631.60,5347.20,-24470.00,7639.60,4023.20,-23994.00,6379.60,-1008.80,-26106.00,4851.60,-1416.80,-28614.00,3847.60,1495.20,-24778.00,3935.60,6775.20,-14702.00,6151.60,2539.20,-1454.00,12151.60,-764.80,15894.00,15959.60,-4076.80,31182.00,17639.60,-12624.80,31793.00,7003.60,-21056.80,31793.00,14391.60,-16460.80,31793.00,8167.60,-5632.80,22922.00,3835.60,-984.80,15590.00,1035.60,1995.20,10126.00,-252.40,695.20,7098.00,-368.40,-1508.80,5118.00,-920.40,-3600.80,3902.00,-428.40,-3876.80,2866.00,743.60,-2736.80,2166.00,851.60,-1740.80,2658.00,695.60,-1632.80,1946.00,687.60,-344.80,3050.00,719.60,-1056.80,3210.00,1235.60,-1708.80,2742.00,1575.60,-596.80,2022.00,1759.60,335.20,1830.00,1443.60,1043.20,1522.00,1875.60,59.20,1658.00,2015.60,-12.80
-25234.00,5427.60,1999.20,-25690.00,6123.60,623.20,-24402.00,6063.60,-324.80,-23554.00,5591.60,-952.80,-22478.00,5695.60,679.20,-17306.00,7075.60,639.20,-8786.00,8151.60,-500.80,-918.00,9443.60,-2068.80,8902.00,9815.60,-6912.80,18978.00,9699.60,-12632.80,31793.00,14063.60,-22668.80,31793.00,13539.60,-19344.80,31793.00,4871.60,-556.80,23730.00,3651.60,12135.20,19654.00,-1344.40,10611.20,13618.00,-724.40,1099.20,10394.00,-740.40,-5204.80,8038.00,-1712.40,-6656.80,6138.00,-1128.40,-5064.80,4734.00,-912.40,-2704.80,3234.00,-1024.40,-768.80,2198.00,-796.40,207.20,1502.00,-664.40,307.20,1510.00,-188.40,259.20,2590.00,-256.40,-20.80,2542.00,267.60,-144.80,2410.00,227.60,255.20,2254.00,591.60,91.20,2478.00,735.60,-56.80,2378.00,919.60,295.20
-26698.00,2191.60,3915.20,-29326.00,2491.60,5015.20,-27010.00,3671.60,3095.20,-22866.00,5071.60,283.20,-16994.00,6647.60,-3176.80,-10138.00,10323.60,-6800.80,-1618.00,13647.60,-8024.80,8242.00,15635.60,-7260.80,17286.00,13731.60,-2348.80,21314.00,9887.60,1051.20,27230.00,-7520.40,-3896.80,26682.00,13323.60,-6216.80,29910.00,13903.60,-5136.80,25710.00,4843.60,3355.20,22374.00,-2616.40,4811.20,14926.00,-96.40,127.20,10338.00,-1172.40,-2916.80,8810.00,-1592.40,-3620.80,6538.00,-2656.40,-3100.80,3730.00,-2296.40,-1792.80,1418.00,-1680.40,-1052.80,738.00,-1680.40,-1068.80,166.00,-1196.40,-788.80,246.00,-684.40,-1008.80,910.00,-228.40,-752.80,1514.00,527.60,-504.80,1974.00,899.60,-224.80,2138.00,899.60,407.20,2118.00,839.60,311.20,2370.00,1123.60,-484.80
-26158.00,3399.60,3571.20,-24674.00,4991.60,2127.20,-20018.00,6831.60,307.20,-16590.00,9915.60,783.20,-13178.00,9815.60,2415.20,-10678.00,8599.60,2235.20,-5886.00,6451.60,-1552.80,970.00,7987.60,-2124.80,12202.00,9971.60,-3068.80,24042.00,9255.60,-4432.80,29146.00,1303.60,-6432.80,29266.00,9815.60,-6264.80,29702.00,-10540.40,-6344.80,22962.00,2103.60,-5960.80,17586.00,587.60,-3908.80,17218.00,-1480.40,-3836.80,17234.00,-4292.40,-3548.80,12478.00,-2920.40,-716.80,9118.00,-2984.40,-1228.80,6766.00,-2172.40,-2320.80,4330.00,-2696.40,-2948.80,2778.00,-2712.40,-2576.80,2834.00,-2644.40,-2052.80,2510.00,-1812.40,-888.80,2646.00,-576.40,375.20,2746.00,-448.40,1547.20,2534.00,-96.40,847.20,2426.00,-44.40,55.20,2338.00,-148.40,-1012.80,2262.00,343.60,-1364.80
-18850.00,5751.60,11315.20,-21650.00,5879.60,8103.20,-23150.00,4331.60,4139.20,-22782.00,5463.60,-940.80,-24022.00,7143.60,-4444.80,-26110.00,8739.60,175.20,-29538.00,6895.60,9459.20,-23554.00,5643.60,7211.20,-13502.00,6343.60,707.20,-966.00,7687.60,-152.80,11326.00,9623.60,-7176.80,27966.00,11479.60,-24412.80,31793.00,7015.60,-31908.80,31793.00,10207.60,-14504.80,28706.00,3467.60,-9444.80,29542.00,-588.40,-8800.80,22206.00,6667.60,-2112.80,17438.00,2171.60,3991.20,15270.00,199.60,2435.20,10634.00,1419.60,407.20,7374.00,891.60,131.20,5594.00,-444.40,-664.80,4050.00,-324.40,-1516.80,3698.00,-104.40,-2852.80,3054.00,-72.40,-2596.80,2190.00,219.60,-1332.80,1790.00,-28.40,311.20,1234.00,755.60,303.20,1954.00,1067.60,-372.80,2330.00,1067.60,-616.80
